vehicle_id,vehicle_type,vehicle_desc,make_id,make_name,make_type,model_year,color,date_stolen,year_stolen,month_stolen,location_id,region,country,population,density,area
4202,Boat Trailer,E4100SA,623,Trailer,Standard,2012,Silver,2022-01-11,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
4253,Trailer,DOMESTIC,623,Trailer,Standard,2000,Red,2022-02-14,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
4256,Boat Trailer,BOAT VOYAGER,623,Trailer,Standard,1997,Silver,2022-01-05,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
454,Moped,JOG,636,Yamaha,Standard,1999,Black,2022-03-28,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
961,Moped,JOG,636,Yamaha,Standard,2009,Black,2022-01-12,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
857,All Terrain Vehicle,TRX500FM,550,Honda,Standard,2011,Red,2021-11-30,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
1862,Hatchback,LOGO,550,Honda,Standard,1998,Silver,2021-11-25,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
1914,Saloon,ACCORD,550,Honda,Standard,1999,Grey,2022-04-02,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561
2289,Saloon,ACCORD,550,Honda,Standard,2001,Silver,2022-01-27,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
2686,Stationwagon,STREAM,550,Honda,Standard,2004,Black,2022-01-15,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
3700,Hatchback,INSIGHT,550,Honda,Standard,2013,White,2021-12-13,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
3909,Saloon,TORNEO,550,Honda,Standard,2000,Silver,2022-04-02,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561
530,Roadbike,SV650S,611,Suzuki,Standard,2002,Red,2022-01-30,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
242,Trailer,OLEARY 1 AXLE,549,Homebuilt,Standard,1977,Silver,2022-03-02,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
557,Trailer,LOG SPLITTER,549,Homebuilt,Standard,2021,Blue,2021-11-16,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
4207,Trailer,TRAILER,549,Homebuilt,Standard,1994,Silver,2021-11-04,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
1110,Utility,COURIER,540,Ford,Standard,2003,Silver,2022-03-29,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
1478,Utility,COURIER,540,Ford,Standard,2005,White,2022-03-16,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
1513,Hatchback,FOCUS,540,Ford,Standard,2005,Red,2021-11-01,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
2127,Mobile Home - Light,TRANSIT,540,Ford,Standard,1996,White,2021-11-24,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
3217,Utility,COURIER,540,Ford,Standard,2002,Blue,2022-03-24,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
4282,Flat Deck Truck,TRADER,540,Ford,Standard,1997,White,2021-12-02,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
3967,Saloon,320I,512,BMW,Luxury,2001,Red,2022-02-26,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
3860,Stationwagon,Q5,507,Audi,Standard,2010,Silver,2022-03-13,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
4284,Hatchback,A3,507,Audi,Standard,1997,Blue,2022-04-03,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561
612,Trailer,DOMESTIC TRAILER,616,Titan,Standard,2018,Silver,2021-12-29,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
692,Roadbike,SOFTAIL,545,Harley Davidson,Standard,2007,Black,2021-10-25,2021,October,107,Taranaki,New Zealand,127300,17.55,7253.561
878,Moped,EURO 50,585,Moped,Standard,2016,Black,2022-03-04,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
917,Roadbike,200,565,KTM,Standard,2016,White,2022-03-11,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
1844,Hatchback,PULSAR,587,Nissan,Standard,1996,Green,2021-12-21,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
2477,Saloon,BLUEBIRD,587,Nissan,Standard,2005,Green,2022-01-07,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
2700,Utility,NAVARA,587,Nissan,Standard,2014,Grey,2022-04-02,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561
2710,Hatchback,MARCH,587,Nissan,Standard,2004,Silver,2022-01-24,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
2955,Saloon,MAXIMA,587,Nissan,Standard,1997,Green,2022-03-16,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
4152,Utility,NAVARA,587,Nissan,Standard,1994,Blue,2022-03-21,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
4341,Saloon,PRIMERA,587,Nissan,Standard,1999,Green,2021-12-22,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
1879,Hatchback,MAZDA6,576,Mazda,Standard,2007,Blue,2021-10-28,2021,October,107,Taranaki,New Zealand,127300,17.55,7253.561
1883,Saloon,323,576,Mazda,Standard,1994,Green,2022-03-03,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
1898,Stationwagon,ATENZA,576,Mazda,Standard,2002,Blue,2022-01-24,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
2149,Hatchback,DEMIO,576,Mazda,Standard,2002,Red,2022-03-09,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
2201,Stationwagon,PREMACY,576,Mazda,Standard,2002,White,2022-03-09,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
2304,Saloon,ATENZA,576,Mazda,Standard,2006,White,2022-01-22,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
2341,Stationwagon,ATENZA,576,Mazda,Standard,2005,Blue,2022-03-05,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
2363,Hatchback,DEMIO,576,Mazda,Standard,2004,Silver,2022-02-17,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
2534,Stationwagon,FAMILIA,576,Mazda,Standard,1999,Silver,2022-01-13,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
2593,Stationwagon,FAMILIA,576,Mazda,Standard,1999,White,2022-03-01,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
2599,Stationwagon,ATENZA,576,Mazda,Standard,2006,Silver,2022-02-23,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
2907,Hatchback,AXELA,576,Mazda,Standard,2006,Blue,2022-01-15,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
2991,Saloon,ATENZA,576,Mazda,Standard,2007,Blue,2022-04-01,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561
3315,Saloon,ATENZA,576,Mazda,Standard,2002,Blue,2021-12-25,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
3428,Utility,BOUNTY,576,Mazda,Standard,2003,Silver,2021-11-27,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
3507,Saloon,ATENZA,576,Mazda,Standard,2002,Yellow,2022-02-20,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
3607,Stationwagon,AXELA,576,Mazda,Standard,2008,Grey,2022-03-30,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
3632,Hatchback,AXELA,576,Mazda,Standard,2010,Silver,2021-12-18,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
3640,Utility,BOUNTY,576,Mazda,Standard,2003,Silver,2022-01-24,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
3915,Hatchback,AXELA,576,Mazda,Standard,2011,Red,2022-01-07,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
1360,Utility,HILUX,619,Toyota,Standard,2004,Silver,2022-03-06,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
1402,Stationwagon,CALDINA,619,Toyota,Standard,1994,Silver,2022-03-07,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
1554,Stationwagon,PRADO,619,Toyota,Standard,1996,Blue,2022-03-21,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
1684,Light Van,HIACE,619,Toyota,Standard,1994,White,2022-01-08,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
1902,Stationwagon,IPSUM,619,Toyota,Standard,1998,White,2022-03-01,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
2638,Saloon,MARKX,619,Toyota,Standard,2006,White,2022-02-22,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
4104,Utility,HILUX 2.8 D/C,619,Toyota,Standard,1993,Red,2021-12-29,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
570,Trailer,TRAILER,532,Diamond,Standard,2021,Silver,2022-03-01,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
696,Moped,DD50,613,SYM,Standard,2011,Red,2022-04-03,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561
1578,Saloon,GALANT,580,Mitsubishi,Standard,2006,Red,2021-10-13,2021,October,107,Taranaki,New Zealand,127300,17.55,7253.561
2461,Saloon,GALANT,580,Mitsubishi,Standard,1999,Blue,2022-01-01,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
2561,Utility,TRITON,580,Mitsubishi,Standard,2001,White,2022-02-14,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
3734,Stationwagon,PAJERO,580,Mitsubishi,Standard,2020,Black,2022-04-05,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561
765,Utility,RODEO 4X2,548,Holden,Standard,2001,White,2022-01-28,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
1345,Utility,RODEO 4X4,548,Holden,Standard,2004,White,2022-02-07,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
1468,Saloon,VX COMMODORE,548,Holden,Standard,2002,Grey,2022-03-21,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
1767,Saloon,VT COMMODORE,548,Holden,Standard,2000,Brown,2021-12-14,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
2437,Utility,COLORADO,548,Holden,Standard,2012,Silver,2022-01-08,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
2537,Stationwagon,COMMODORE,548,Holden,Standard,2010,Black,2021-11-10,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
4195,Light Van,COMBO,548,Holden,Standard,1996,White,2022-03-09,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
4404,Saloon,VT COMMODORE,548,Holden,Standard,1999,Green,2022-02-16,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
1421,Stationwagon,LEGACY,610,Subaru,Standard,1996,White,2022-03-02,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
1451,Stationwagon,FORESTER,610,Subaru,Standard,1997,Silver,2022-04-03,2022,April,107,Taranaki,New Zealand,127300,17.55,7253.561
1600,Stationwagon,IMPREZA,610,Subaru,Standard,2000,Blue,2022-03-03,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
2334,Saloon,LEGACY,610,Subaru,Standard,2002,Grey,2021-12-26,2021,December,107,Taranaki,New Zealand,127300,17.55,7253.561
2897,Stationwagon,LEGACY,610,Subaru,Standard,2004,Grey,2022-02-27,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
2940,Stationwagon,IMPREZA,610,Subaru,Standard,1995,Silver,2022-01-20,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
3486,Stationwagon,IMPREZA,610,Subaru,Standard,1996,Red,2022-01-14,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
3756,Stationwagon,FORESTER,610,Subaru,Standard,2005,White,2021-11-02,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
3863,Saloon,IMPREZA,610,Subaru,Standard,2001,Red,2022-02-26,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
4451,Stationwagon,IMPREZA,610,Subaru,Standard,1993,Red,2021-11-26,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
1404,Flat Deck Truck,DELTA V76HU,531,Daihatsu,Standard,1987,White,2021-11-16,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
3138,Mobile Home - Light,V76,531,Daihatsu,Standard,1988,White,2021-11-25,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
3326,Saloon,CLK 430,577,Mercedes-Benz,Luxury,1999,Black,2022-02-21,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
913,All Terrain Vehicle,COMMANDER,518,Can-Am,Standard,2018,Grey,2022-03-14,2022,March,107,Taranaki,New Zealand,127300,17.55,7253.561
1144,Hatchback,307,592,Peugeot,Standard,2003,Yellow,2022-01-30,2022,January,107,Taranaki,New Zealand,127300,17.55,7253.561
1760,Stationwagon,RANGE ROVER,600,Rover,Luxury,1998,Gold,2021-11-04,2021,November,107,Taranaki,New Zealand,127300,17.55,7253.561
3493,Utility,TUNLAND,542,FOTON,Standard,2019,Silver,2022-02-21,2022,Feburary,107,Taranaki,New Zealand,127300,17.55,7253.561
107,Trailer,HOMEMADE,623,Trailer,Standard,1980,Blue,2022-03-20,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
129,Trailer,KEA,623,Trailer,Standard,1998,Grey,2021-11-16,2021,November,111,Nelson,New Zealand,54500,129.15,421.99
142,Trailer,TASMAN8X5TB,623,Trailer,Standard,2019,Silver,2021-10-10,2021,October,111,Nelson,New Zealand,54500,129.15,421.99
197,Trailer - Heavy,CABLE DRUM,623,Trailer,Standard,2019,Silver,2022-03-13,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
208,Trailer,ROOFLINE,623,Trailer,Standard,2019,Grey,2022-02-14,2022,Feburary,111,Nelson,New Zealand,54500,129.15,421.99
254,Trailer,K64SE,623,Trailer,Standard,1997,Silver,2021-11-04,2021,November,111,Nelson,New Zealand,54500,129.15,421.99
333,Trailer,8X5,623,Trailer,Standard,2020,Grey,2021-10-10,2021,October,111,Nelson,New Zealand,54500,129.15,421.99
400,Boat Trailer,REID,623,Trailer,Standard,1975,Grey,2021-11-06,2021,November,111,Nelson,New Zealand,54500,129.15,421.99
411,Trailer,FOOD CART,623,Trailer,Standard,2017,Silver,2021-12-13,2021,December,111,Nelson,New Zealand,54500,129.15,421.99
618,Trailer,DOMESTIC,623,Trailer,Standard,2002,Silver,2021-10-22,2021,October,111,Nelson,New Zealand,54500,129.15,421.99
2831,Boat Trailer,BOAT SMARTWAVE,623,Trailer,Standard,2007,Silver,2021-11-23,2021,November,111,Nelson,New Zealand,54500,129.15,421.99
3241,Trailer,HOMEBUILT,623,Trailer,Standard,2008,Grey,2021-10-08,2021,October,111,Nelson,New Zealand,54500,129.15,421.99
3247,Trailer,HOMEMADE,623,Trailer,Standard,2008,Silver,2022-01-17,2022,January,111,Nelson,New Zealand,54500,129.15,421.99
3248,Caravan,LITTLE FELLA 2008,623,Trailer,Standard,2007,White,2021-10-30,2021,October,111,Nelson,New Zealand,54500,129.15,421.99
3476,Trailer,FACTORY BUILT,623,Trailer,Standard,2008,Silver,2022-03-26,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
3477,Trailer,GENERAL PURPOSE,623,Trailer,Standard,2008,Grey,2021-12-30,2021,December,111,Nelson,New Zealand,54500,129.15,421.99
4066,Trailer,8X5 ELITE TANDEM,623,Trailer,Standard,2011,Silver,2022-01-17,2022,January,111,Nelson,New Zealand,54500,129.15,421.99
53,Roadbike,XTZ660BG,636,Yamaha,Standard,1995,Blue,2022-03-21,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
947,Roadbike,WR250,636,Yamaha,Standard,2017,Blue,2022-03-21,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
4059,Trailer,8X4,514,Briford,Standard,2010,Silver,2021-11-14,2021,November,111,Nelson,New Zealand,54500,129.15,421.99
617,Caravan,CRESTA CRAFT XRP,538,Factory Built,Standard,1973,White,2022-01-17,2022,January,111,Nelson,New Zealand,54500,129.15,421.99
1302,Moped,VIVA,538,Factory Built,Standard,2021,Black,2021-11-20,2021,November,111,Nelson,New Zealand,54500,129.15,421.99
3257,Trailer,AVON 7 X 4,538,Factory Built,Standard,2008,Silver,2021-11-08,2021,November,111,Nelson,New Zealand,54500,129.15,421.99
4428,Trailer,TRAILER,538,Factory Built,Standard,2014,Silver,2021-12-09,2021,December,111,Nelson,New Zealand,54500,129.15,421.99
664,Roadbike,SCV,550,Honda,Standard,2010,Red,2021-12-09,2021,December,111,Nelson,New Zealand,54500,129.15,421.99
2193,Stationwagon,CIVIC,550,Honda,Standard,2001,Silver,2022-04-05,2022,April,111,Nelson,New Zealand,54500,129.15,421.99
4084,Hatchback,CIVIC 3 DR,550,Honda,Standard,1987,White,2021-10-23,2021,October,111,Nelson,New Zealand,54500,129.15,421.99
328,Roadbike,GN125H,611,Suzuki,Standard,2008,Red,2022-01-20,2022,January,111,Nelson,New Zealand,54500,129.15,421.99
4068,Trailer,TRAILER,549,Homebuilt,Standard,2011,Silver,2022-01-01,2022,January,111,Nelson,New Zealand,54500,129.15,421.99
721,Utility,COURIER,540,Ford,Standard,2001,Green,2021-12-07,2021,December,111,Nelson,New Zealand,54500,129.15,421.99
1570,Utility,COURIER,540,Ford,Standard,2005,Blue,2022-03-28,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
1629,Utility,COURIER,540,Ford,Standard,2006,Grey,2021-12-08,2021,December,111,Nelson,New Zealand,54500,129.15,421.99
2817,Light Van,FALCON,540,Ford,Standard,1978,Blue,2021-11-10,2021,November,111,Nelson,New Zealand,54500,129.15,421.99
4239,Heavy Van,TRANSIT,540,Ford,Standard,1997,White,2022-04-04,2022,April,111,Nelson,New Zealand,54500,129.15,421.99
1499,Hatchback,318TI,512,BMW,Luxury,1996,Blue,2022-01-05,2022,January,111,Nelson,New Zealand,54500,129.15,421.99
1579,Saloon,320I,512,BMW,Luxury,1995,Blue,2022-01-21,2022,January,111,Nelson,New Zealand,54500,129.15,421.99
1033,Stationwagon,TERRANO,587,Nissan,Standard,1998,Silver,2022-03-05,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
2202,Stationwagon,AVENIR,587,Nissan,Standard,2005,Silver,2022-04-04,2022,April,111,Nelson,New Zealand,54500,129.15,421.99
2210,Saloon,PRIMERA,587,Nissan,Standard,2001,Silver,2022-03-03,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
2225,Utility,NAVARA,587,Nissan,Standard,2010,White,2022-01-31,2022,January,111,Nelson,New Zealand,54500,129.15,421.99
2438,Stationwagon,ELGRAND,587,Nissan,Standard,2001,White,2022-03-14,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
3053,Stationwagon,PRESAGE,587,Nissan,Standard,2005,Grey,2021-11-23,2021,November,111,Nelson,New Zealand,54500,129.15,421.99
3162,Utility,NAVARA,587,Nissan,Standard,2004,Silver,2022-01-12,2022,January,111,Nelson,New Zealand,54500,129.15,421.99
4135,Saloon,BLUEBIRD,587,Nissan,Standard,1993,Green,2021-11-22,2021,November,111,Nelson,New Zealand,54500,129.15,421.99
4233,Utility,NAVARA,587,Nissan,Standard,1996,White,2022-03-29,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
4243,Light Van,S-CARGO,587,Nissan,Standard,1989,White,2021-12-23,2021,December,111,Nelson,New Zealand,54500,129.15,421.99
2585,Trailer - Heavy,TRAILER,562,Kea,Standard,2006,Silver,2021-12-29,2021,December,111,Nelson,New Zealand,54500,129.15,421.99
650,Roadbike,VESPA,594,Piaggio,Standard,2005,Black,2021-12-08,2021,December,111,Nelson,New Zealand,54500,129.15,421.99
847,Moped,ZIP,594,Piaggio,Standard,2018,White,2021-12-18,2021,December,111,Nelson,New Zealand,54500,129.15,421.99
1139,Light Van,E2000,576,Mazda,Standard,2003,White,2022-03-29,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
2551,Hatchback,DEMIO,576,Mazda,Standard,2006,Silver,2022-04-04,2022,April,111,Nelson,New Zealand,54500,129.15,421.99
3917,Light Van,E2000,576,Mazda,Standard,1989,White,2022-04-04,2022,April,111,Nelson,New Zealand,54500,129.15,421.99
1391,Stationwagon,HILUX,619,Toyota,Standard,1996,Green,2021-12-19,2021,December,111,Nelson,New Zealand,54500,129.15,421.99
1440,Stationwagon,HILUX,619,Toyota,Standard,1995,Green,2022-03-19,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
1482,Stationwagon,COROLLA,619,Toyota,Standard,1998,Blue,2021-11-17,2021,November,111,Nelson,New Zealand,54500,129.15,421.99
1873,Stationwagon,ESTIMA,619,Toyota,Standard,1998,Green,2022-03-14,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
1954,Mobile Home - Light,HIACE,619,Toyota,Standard,1999,Black,2021-12-20,2021,December,111,Nelson,New Zealand,54500,129.15,421.99
2445,Hatchback,COROLLA,619,Toyota,Standard,2005,Blue,2022-01-07,2022,January,111,Nelson,New Zealand,54500,129.15,421.99
2777,Utility,HILUX,619,Toyota,Standard,2014,White,2022-03-26,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
3271,Stationwagon,HIGHLANDER,619,Toyota,Standard,2017,White,2021-12-02,2021,December,111,Nelson,New Zealand,54500,129.15,421.99
3324,Saloon,CROWN,619,Toyota,Standard,2007,White,2022-01-22,2022,January,111,Nelson,New Zealand,54500,129.15,421.99
3394,Utility,HILUX,619,Toyota,Standard,2005,Silver,2022-03-20,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
3554,Other Truck,HILUX 4WD,619,Toyota,Standard,1985,White,2022-03-30,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
3908,Hatchback,AQUA,619,Toyota,Standard,2015,White,2022-03-01,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
4105,Light Van,HIACE 2.4ZL H/B,619,Toyota,Standard,1993,White,2022-03-31,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
4298,Other Truck,HILUX,619,Toyota,Standard,1998,Red,2021-11-10,2021,November,111,Nelson,New Zealand,54500,129.15,421.99
4398,Utility,HILUX,619,Toyota,Standard,1999,Green,2022-01-02,2022,January,111,Nelson,New Zealand,54500,129.15,421.99
4399,Utility,HILUX,619,Toyota,Standard,1999,Green,2022-01-14,2022,January,111,Nelson,New Zealand,54500,129.15,421.99
434,Roadbike,8-BALL,631,Victory,Standard,2007,Black,2022-03-31,2022,March,111,Nelson,New Zealand,54500,129.15,421.99
438,Trailer,ELITE 8X4,624,Trike,Standard,2020,Silver,2021-10-24,2021,October,111,Nelson,New Zealand,54500,129.15,421.99
793,Stationwagon,MIRAGE,580,Mitsubishi,Standard,1999,Silver,2021-10-13,2021,October,111,Nelson,New Zealand,54500,129.15,421.99
3139,Stationwagon,CHALLENGER,580,Mitsubishi,Standard,1998,White,2022-02-18,2022,Feburary,111,Nelson,New Zealand,54500,129.15,421.99
1555,Hatchback,ASTRA,548,Holden,Standard,2005,Blue,2022-04-04,2022,April,111,Nelson,New Zealand,54500,129.15,421.99
1666,Utility,RODEO 4X4,548,Holden,Standard,2006,Silver,2022-02-18,2022,Feburary,111,Nelson,New Zealand,54500,129.15,421.99
